Execution Time
0.514748
0.463104
0.436913
0.441352
0.441930
0.437902
0.437548
0.448316
0.447977
0.452481
0.446467
0.428255
0.438737
0.415162
0.436025
0.439857
0.435774
0.440480
0.465236
0.439761
0.434800
0.427129
0.438545
0.440952
0.437408
0.428765
0.439505
0.433721
0.437256
0.457201
0.438820
0.434682
0.435991
0.442146
0.437302
0.430467
0.423494
0.433109
0.419952
0.440896
0.426038
0.433244
0.436911
0.436759
0.439084
0.432551
0.458551
0.441143
0.465109
0.457212
0.436880
0.440499
0.439599
0.434466
0.434617
0.450683
0.438642
0.443316
0.439607
0.437600
0.433490
0.438164
0.437287
0.442039
0.437826
0.437659
0.445324
0.436812
0.436104
0.437192
0.478039
0.445463
0.436386
0.490278
0.437870
0.433468
0.432844
0.432880
0.432460
0.438203
0.440014
0.434328
0.433560
0.438590
0.417683
0.434321
0.435231
0.432513
0.465516
0.441311
0.440619
0.435891
0.441170
0.439666
0.433541
0.435922
0.435131
0.437620
0.442822
0.430504
0.431382
0.438735
0.408274
0.421194
0.435465
0.454631
0.438637
0.431312
0.438372
0.440772
0.440429
0.432832
0.436780
0.434393
0.435937
0.444508
0.434205
0.435687
0.433718
0.436502
0.430336
0.434345
0.438756
0.440336
0.437116
0.431553
0.436087
0.432350
0.438930
0.439413
0.436730
0.435644
0.443604
0.429918
0.451971
0.608677
0.477575
0.438698
0.502967
0.438050
0.451695
0.455554
0.451852
0.456161
0.456639
0.473900
0.442456
0.437773
0.451163
0.441230
0.445979
0.537585
0.446104
0.455091
0.455185
0.446345
0.461266
0.441548
0.504283
0.420146
0.364992
0.369142
0.341767
0.451296
0.442792
0.448088
0.445353
0.445248
0.436880
0.440642
0.503445
0.453591
0.444029
0.440410
0.518135
0.442686
0.445502
0.560096
0.490858
0.448075
0.451505
0.431498
0.443255
0.438658
0.454894
0.437492
0.458901
0.465071
0.439933
0.441501
0.435010
0.464072
0.464353
0.445626
0.437460
0.444256
0.438448
0.431635
0.491165
0.465223
0.466036
0.449913
0.433678
0.439539
0.440556
0.438299
0.442392
0.462290
0.446248
0.426811
0.447919
0.452974
0.468349
0.470372
0.482433
0.459319
0.452224
0.493051
0.454570
0.459297
0.430939
0.538619
0.459853
0.453280
0.439318
0.445037
0.444748
0.443660
0.448019
0.456396
0.443147
0.742773
0.471977
0.456404
0.469395
0.467975
0.490106
0.514954
0.744846
0.722293
0.594947
0.564240
0.500594
0.523700
0.534348
0.514433
0.479257
0.529609
0.509265
0.514937
0.469036
0.474651
0.503284
0.454763
0.487235
0.480073
0.498864
0.484513
0.466352
0.492020
0.530942
0.480749
0.485273
0.491743
0.479524
0.471264
0.509040
0.500077
0.470032
0.443893
0.440796
0.451696
0.466543
0.459184
0.452709
0.462191
0.475363
0.444376
0.456227
0.458207
0.456858
0.453841
0.461855
0.468799
0.455982
0.446775
0.451052
0.439617
0.434460
0.451986
0.451249
0.444870
0.451647
0.460579
0.458668
0.454231
0.427594
0.428306
0.477932
0.471573
0.459180
0.453609
0.456174
0.450663
0.459535
0.455949
0.452088
0.529692
0.504984
0.498533
0.501870
0.477954
0.506493
0.486925
0.508233
0.456417
0.452270
0.449104
0.452693
0.458557
0.461208
0.507988
0.539220
0.504190
0.633154
0.460626
0.494141
0.440867
0.446707
0.457137
0.440944
0.508886
0.450729
0.577430
0.447462
0.454152
0.455020
0.450203
0.554286
0.498042
0.443518
0.653762
0.447734
0.466626
0.542266
0.476458
0.509066
0.452128
0.450016
0.470711
0.554280
0.654065
0.444591
0.448803
0.451017
0.464931
0.457114
0.450595
0.448699
0.480036
0.443293
0.449084
0.458321
0.452390
0.451615
0.453186
0.469348
0.456813
0.441761
0.457679
0.464428
0.454011
0.461571
0.453029
0.453412
0.447706
0.422360
0.441788
0.452957
0.446633
0.445384
0.446842
0.451663
0.455077
0.448944
0.454341
0.453175
0.454779
0.496524
0.487043
0.464497
0.524067
0.450658
0.469951
0.463764
0.445636
0.483982
0.465092
0.447270
0.437838
0.441388
0.467815
0.461919
0.458054
0.500840
0.450723
0.442767
0.435001
0.448829
0.448898
0.497890
0.508443
0.534867
0.476087
0.451831
0.466587
0.471144
0.459292
0.439344
0.465082
0.510171
0.444618
0.475134
0.488520
0.463983
0.444824
0.453741
0.453639
0.455056
0.462370
0.455210
0.589227
0.431569
0.442361
0.456015
0.415799
0.443682
0.450284
0.445042
0.434520
0.449291
0.453786
0.452810
0.451558
0.494641
0.484564
0.453333
0.450752
0.451211
0.451271
0.452083
0.468667
0.477025
0.447900
0.455871
0.448348
0.453048
0.449837
0.461162
0.427251
0.485614
0.470407
0.449966
0.456406
0.453732
0.455085
0.454195
0.471330
0.469405
0.450059
0.451775
0.444475
0.447620
0.463002
0.611154
0.554715
0.476597
0.545276
0.455549
0.458055
0.443836
0.438084
0.436908
0.443370
0.431982
0.440821
0.444129
0.441324
0.443559
0.396633
0.443493
0.441154
0.444360
0.443999
0.442373
0.442922
0.443022
0.446315
0.439404
0.447605
0.453775
0.441941
0.466155
0.439123
0.427045
0.445092
0.446483
0.448311
0.438540
0.485703
0.443710
0.435859
0.451545
0.440794
0.453622
0.438990
0.450910
0.439413
0.447453
0.445728
0.438472
0.439375
0.441603
0.441847
0.436616
0.441450
0.441267
0.440976
0.439125
0.435877
0.442904
0.438488
0.442502
0.443910
0.447136
0.440385
0.451496
0.444419
0.450580
0.515519
0.462274
0.445576
0.434448
0.426341
0.435489
0.426983
0.442029
0.440064
0.437793
0.445808
0.442701
0.438171
0.438317
0.435673
0.456030
0.444361
0.431448
0.435548
0.435101
0.429691
0.431136
0.442311
0.445925
0.444494
0.452185
0.446611
0.448338
0.447214
0.444834
0.444245
0.445166
0.449908
0.446991
0.447276
0.439001
0.433751
0.421634
0.445843
0.476205
0.463326
0.455244
0.451066
0.456778
0.447369
0.452815
0.452477
0.465939
0.446544
0.452586
0.520495
0.447689
0.455608
0.440020
0.456630
0.440837
0.448958
0.443364
0.446404
0.443330
0.481476
0.447692
0.435949
0.448956
0.439759
0.434937
0.440824
0.455358
0.441443
0.432293
0.432561
0.441699
0.444819
0.448156
0.445440
0.440990
0.441508
0.436154
0.441077
0.446144
0.443126
0.435927
0.438900
0.498326
0.638187
0.445012
0.449433
0.505177
0.443204
0.448011
0.445306
0.446849
0.451589
0.454785
0.460966
0.446539
0.443508
0.510950
0.449166
0.440698
0.447500
0.454474
0.445907
0.442886
0.428819
0.455928
0.441070
0.425905
0.439489
0.432284
0.437484
0.443848
0.438908
0.442589
0.441196
0.440970
0.434522
0.438025
0.462703
0.422629
0.436011
0.442522
0.441033
0.466837
0.470410
0.445375
0.437511
0.444850
0.455591
0.444841
0.448106
0.447097
0.444277
0.445533
0.445730
0.446541
0.444035
0.441276
0.444657
0.505805
0.437394
0.444786
0.434258
0.465469
0.460766
0.440396
0.439146
0.433918
0.451991
0.464494
0.467330
0.465519
0.460310
0.533077
0.474906
0.491515
0.461585
0.550699
0.460609
0.454234
0.445078
0.444821
0.504604
0.456856
0.452373
0.441832
0.456033
0.441013
0.443252
0.458226
0.455289
0.436458
0.439456
0.460125
0.463003
0.482878
0.469109
0.478680
0.450003
0.444332
0.448679
0.441779
0.442088
0.451444
0.440713
0.437928
0.435953
